Date,Methods,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,V1_Vaccine Prioritisation (summary),V2_Vaccine Availability (summary),V3_Vaccine Financial Support (summary)
18/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,U,S,S,S,S
19/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,U,S,S,S,S
20/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
21/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
22/3/2021,0,S,S,S,S,S,L,S,S,S,S,L,S,S,S,S,S,S,S,U,S,S,S,S
23/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,U,S,S,S,S
24/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
25/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
26/3/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
27/3/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
28/3/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
31/3/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1/4/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
2/4/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
3/4/2021,0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
4/4/2021,0,S,S,S,S,S,S,S,S,S,S,L,S,S,S,S,S,S,S,S,S,S,S,S
5/4/2021,0,S,S,S,S,S,L,S,S,S,S,L,S,S,S,S,S,S,S,U,S,S,S,S
6/4/2021,0,S,S,S,S,S,L,S,S,S,L,L,S,S,S,S,S,S,S,U,S,S,S,S
7/4/2021,0,S,S,S,S,S,L,S,S,S,L,S,S,S,S,S,S,S,S,U,S,S,S,S
8/4/2021,0,S,S,S,S,U,L,S,S,S,L,S,S,S,S,S,S,S,S,U,S,S,S,S
9/4/2021,0,S,S,S,S,U,L,S,S,S,L,S,S,U,S,S,S,S,S,U,S,S,S,S
4/6/2021,0,S,S,S,S,L,S,S,S,S,S,S,S,S,S,U,S,S,S,S,S,S,S,S
18/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,U,S,S,S,S,S,S,S,S
19/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
20/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
21/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
22/6/2021,0,L,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
23/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
24/6/2021,0,S,U,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,U
25/6/2021,0,L,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
26/6/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
27/6/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
29/6/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
30/6/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1/7/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
2/7/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
3/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
4/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
5/7/2021,0,S,S,S,U,S,S,L,S,L,S,S,S,S,S,S,S,S,S,S,S,S,S,S
6/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
7/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
8/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
9/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
10/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
11/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
12/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,S,S,U
13/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,U,U,U
14/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,U,U,U
15/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,U,U,U
16/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,S,U,S,L,U,S,S,U,U,U
17/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,S
18/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,S,U,U,U
19/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,U,U,U,S,L,U,S,S,U,U,U
20/7/2021,0,L,U,U,U,L,U,L,U,L,U,L,S,U,S,U,S,L,U,L,L,U,L,U
21/7/2021,0,L,S,L,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,S,U,U,U
22/7/2021,0,L,S,L,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,S,U,U,U
23/7/2021,0,L,S,L,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,S,U,U,U
24/7/2021,0,L,S,S,U,U,U,L,S,L,U,L,S,S,S,S,S,L,U,L,L,U,S,U
25/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,S,U,U,S
26/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,U,S,S,L,U,S,S,U,U,U
27/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,U,S
28/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,S
29/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
30/7/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
31/7/2021,0,S,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,S
1/8/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
2/8/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
3/8/2021,0,L,S,S,U,U,S,L,S,L,S,S,S,S,S,S,S,L,U,S,L,U,S,S
4/8/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
5/8/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
6/8/2021,0,L,S,S,U,S,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
7/8/2021,0,L,U,S,U,U,U,L,S,L,U,L,S,S,S,S,S,L,U,L,L,U,S,U
8/8/2021,0,S,U,S,U,S,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
9/8/2021,0,L,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,S,L,U,S,U
10/8/2021,0,S,S,S,U,U,S,L,S,L,S,S,S,S,S,S,S,L,U,S,L,U,S,S
11/8/2021,0,S,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
12/8/2021,0,S,S,S,U,U,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
13/8/2021,0,S,S,S,U,S,S,L,S,L,U,L,S,S,S,S,S,L,U,L,L,U,S,U
14/8/2021,0,L,U,S,U,U,U,L,S,L,U,L,S,L,S,S,S,L,U,L,L,U,S,U
15/8/2021,0,S,U,S,U,S,S,L,S,L,S,L,S,S,S,S,S,L,U,L,L,U,S,U
